seqName,sampleDate,seqId,location,clade,pangoLineages,nextStrainClade,whoClade
hCoV-19/Fujian/FCDC-RB032/2022|EPI_ISL_16561155|2022-12-29,2022-12-29,EPI_ISL_16561155,Fujian,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Fujian/FCDC-RB033/2022|EPI_ISL_16561156|2022-12-29,2022-12-29,EPI_ISL_16561156,Fujian,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0001/2023|EPI_ISL_16573267|2023-01-03,2023-01-03,EPI_ISL_16573267,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0002/2023|EPI_ISL_16573268|2023-01-03,2023-01-03,EPI_ISL_16573268,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0003/2023|EPI_ISL_16573269|2023-01-03,2023-01-03,EPI_ISL_16573269,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0004/2023|EPI_ISL_16573270|2023-01-03,2023-01-03,EPI_ISL_16573270,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0005/2023|EPI_ISL_16573271|2023-01-03,2023-01-03,EPI_ISL_16573271,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0006/2023|EPI_ISL_16573272|2023-01-03,2023-01-03,EPI_ISL_16573272,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0007/2023|EPI_ISL_16573273|2023-01-03,2023-01-03,EPI_ISL_16573273,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0008/2023|EPI_ISL_16573274|2023-01-03,2023-01-03,EPI_ISL_16573274,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0009/2023|EPI_ISL_16573275|2023-01-03,2023-01-03,EPI_ISL_16573275,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0010/2023|EPI_ISL_16573276|2023-01-08,2023-01-08,EPI_ISL_16573276,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0011/2023|EPI_ISL_16573277|2023-01-08,2023-01-08,EPI_ISL_16573277,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0012/2023|EPI_ISL_16573279|2023-01-08,2023-01-08,EPI_ISL_16573279,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0013/2023|EPI_ISL_16573280|2023-01-01,2023-01-01,EPI_ISL_16573280,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0014/2023|EPI_ISL_16573281|2023-01-06,2023-01-06,EPI_ISL_16573281,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-JM-0015/2023|EPI_ISL_16573282|2023-01-08,2023-01-08,EPI_ISL_16573282,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0001/2023|EPI_ISL_16573283|2023-01-04,2023-01-04,EPI_ISL_16573283,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0002/2023|EPI_ISL_16573284|2023-01-04,2023-01-04,EPI_ISL_16573284,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0003/2023|EPI_ISL_16573285|2023-01-04,2023-01-04,EPI_ISL_16573285,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0004/2023|EPI_ISL_16573286|2023-01-04,2023-01-04,EPI_ISL_16573286,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0005/2023|EPI_ISL_16573287|2023-01-04,2023-01-04,EPI_ISL_16573287,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0006/2023|EPI_ISL_16573288|2023-01-04,2023-01-04,EPI_ISL_16573288,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0007/2023|EPI_ISL_16573289|2023-01-04,2023-01-04,EPI_ISL_16573289,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0008/2023|EPI_ISL_16573290|2023-01-04,2023-01-04,EPI_ISL_16573290,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0009/2023|EPI_ISL_16573291|2023-01-04,2023-01-04,EPI_ISL_16573291,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0010/2023|EPI_ISL_16573292|2023-01-04,2023-01-04,EPI_ISL_16573292,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0011/2023|EPI_ISL_16573293|2023-01-04,2023-01-04,EPI_ISL_16573293,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0012/2023|EPI_ISL_16573294|2023-01-04,2023-01-04,EPI_ISL_16573294,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0013/2023|EPI_ISL_16573295|2023-01-04,2023-01-04,EPI_ISL_16573295,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0014/2023|EPI_ISL_16573296|2023-01-03,2023-01-03,EPI_ISL_16573296,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0015/2023|EPI_ISL_16573297|2023-01-03,2023-01-03,EPI_ISL_16573297,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZJ-0016/2023|EPI_ISL_16573298|2023-01-03,2023-01-03,EPI_ISL_16573298,Guangdong,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0001/2023|EPI_ISL_16573299|2023-01-02,2023-01-02,EPI_ISL_16573299,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0002/2023|EPI_ISL_16573300|2023-01-02,2023-01-02,EPI_ISL_16573300,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0003/2023|EPI_ISL_16573301|2023-01-02,2023-01-02,EPI_ISL_16573301,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0004/2023|EPI_ISL_16573302|2023-01-02,2023-01-02,EPI_ISL_16573302,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0005/2023|EPI_ISL_16573303|2023-01-02,2023-01-02,EPI_ISL_16573303,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0006/2023|EPI_ISL_16573304|2023-01-02,2023-01-02,EPI_ISL_16573304,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0007/2023|EPI_ISL_16573305|2023-01-02,2023-01-02,EPI_ISL_16573305,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0008/2023|EPI_ISL_16573306|2023-01-09,2023-01-09,EPI_ISL_16573306,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0009/2023|EPI_ISL_16573307|2023-01-09,2023-01-09,EPI_ISL_16573307,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0010/2023|EPI_ISL_16573308|2023-01-09,2023-01-09,EPI_ISL_16573308,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0011/2023|EPI_ISL_16573309|2023-01-10,2023-01-10,EPI_ISL_16573309,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0012/2023|EPI_ISL_16573310|2023-01-10,2023-01-10,EPI_ISL_16573310,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0013/2023|EPI_ISL_16573311|2023-01-11,2023-01-11,EPI_ISL_16573311,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0014/2023|EPI_ISL_16573312|2023-01-11,2023-01-11,EPI_ISL_16573312,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZQ-0015/2023|EPI_ISL_16573313|2023-01-11,2023-01-11,EPI_ISL_16573313,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0001/2023|EPI_ISL_16573314|2023-01-02,2023-01-02,EPI_ISL_16573314,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0002/2023|EPI_ISL_16573315|2023-01-02,2023-01-02,EPI_ISL_16573315,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0003/2023|EPI_ISL_16573316|2023-01-02,2023-01-02,EPI_ISL_16573316,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0004/2023|EPI_ISL_16573317|2023-01-02,2023-01-02,EPI_ISL_16573317,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0005/2023|EPI_ISL_16573318|2023-01-02,2023-01-02,EPI_ISL_16573318,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0006/2023|EPI_ISL_16573319|2023-01-09,2023-01-09,EPI_ISL_16573319,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0007/2023|EPI_ISL_16573320|2023-01-09,2023-01-09,EPI_ISL_16573320,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0008/2023|EPI_ISL_16573321|2023-01-09,2023-01-09,EPI_ISL_16573321,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0009/2023|EPI_ISL_16573322|2023-01-09,2023-01-09,EPI_ISL_16573322,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-ZS-0010/2023|EPI_ISL_16573323|2023-01-10,2023-01-10,EPI_ISL_16573323,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00001/2023|EPI_ISL_16573324|2023-01-03,2023-01-03,EPI_ISL_16573324,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00002/2023|EPI_ISL_16573325|2023-01-03,2023-01-03,EPI_ISL_16573325,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00003/2023|EPI_ISL_16573326|2023-01-03,2023-01-03,EPI_ISL_16573326,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00004/2023|EPI_ISL_16573327|2023-01-03,2023-01-03,EPI_ISL_16573327,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00005/2023|EPI_ISL_16573328|2023-01-03,2023-01-03,EPI_ISL_16573328,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00007/2023|EPI_ISL_16573329|2023-01-03,2023-01-03,EPI_ISL_16573329,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00010/2023|EPI_ISL_16573330|2023-01-03,2023-01-03,EPI_ISL_16573330,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00013/2023|EPI_ISL_16573331|2023-01-03,2023-01-03,EPI_ISL_16573331,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00014/2023|EPI_ISL_16573332|2023-01-03,2023-01-03,EPI_ISL_16573332,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00017/2023|EPI_ISL_16573333|2023-01-03,2023-01-03,EPI_ISL_16573333,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00019/2023|EPI_ISL_16573334|2023-01-03,2023-01-03,EPI_ISL_16573334,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00020/2023|EPI_ISL_16573335|2023-01-03,2023-01-03,EPI_ISL_16573335,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00022/2023|EPI_ISL_16573336|2023-01-03,2023-01-03,EPI_ISL_16573336,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00023/2023|EPI_ISL_16573337|2023-01-03,2023-01-03,EPI_ISL_16573337,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00024/2023|EPI_ISL_16573338|2023-01-03,2023-01-03,EPI_ISL_16573338,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00025/2023|EPI_ISL_16573339|2023-01-03,2023-01-03,EPI_ISL_16573339,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00026/2023|EPI_ISL_16573340|2023-01-03,2023-01-03,EPI_ISL_16573340,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00028/2023|EPI_ISL_16573341|2023-01-03,2023-01-03,EPI_ISL_16573341,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00029/2023|EPI_ISL_16573342|2023-01-03,2023-01-03,EPI_ISL_16573342,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00030/2023|EPI_ISL_16573343|2023-01-03,2023-01-03,EPI_ISL_16573343,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00035/2023|EPI_ISL_16573344|2023-01-03,2023-01-03,EPI_ISL_16573344,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-XG00036/2023|EPI_ISL_16573345|2023-01-03,2023-01-03,EPI_ISL_16573345,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0001/2023|EPI_ISL_16573346|2023-01-02,2023-01-02,EPI_ISL_16573346,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0002/2023|EPI_ISL_16573347|2023-01-02,2023-01-02,EPI_ISL_16573347,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0003/2023|EPI_ISL_16573348|2023-01-02,2023-01-02,EPI_ISL_16573348,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0004/2023|EPI_ISL_16573349|2023-01-02,2023-01-02,EPI_ISL_16573349,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0005/2023|EPI_ISL_16573350|2023-01-02,2023-01-02,EPI_ISL_16573350,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0006/2023|EPI_ISL_16573351|2023-01-09,2023-01-09,EPI_ISL_16573351,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0007/2023|EPI_ISL_16573352|2023-01-09,2023-01-09,EPI_ISL_16573352,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0009/2023|EPI_ISL_16573353|2023-01-10,2023-01-10,EPI_ISL_16573353,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-FS-0010/2023|EPI_ISL_16573354|2023-01-10,2023-01-10,EPI_ISL_16573354,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-SG-0001/2023|EPI_ISL_16573355|2023-01-04,2023-01-04,EPI_ISL_16573355,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-SG-0002/2023|EPI_ISL_16573356|2023-01-04,2023-01-04,EPI_ISL_16573356,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-SG-0003/2023|EPI_ISL_16573357|2023-01-04,2023-01-04,EPI_ISL_16573357,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-SG-0004/2023|EPI_ISL_16573358|2023-01-04,2023-01-04,EPI_ISL_16573358,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Guangdong/GCDC-SG-0005/2023|EPI_ISL_16573359|2023-01-05,2023-01-05,EPI_ISL_16573359,Guangdong,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0085/2023|EPI_ISL_16579347|2023-01-03,2023-01-03,EPI_ISL_16579347,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0086/2023|EPI_ISL_16579348|2023-01-04,2023-01-04,EPI_ISL_16579348,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0087/2023|EPI_ISL_16579349|2023-01-04,2023-01-04,EPI_ISL_16579349,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0088/2023|EPI_ISL_16579350|2023-01-05,2023-01-05,EPI_ISL_16579350,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0089/2023|EPI_ISL_16579351|2023-01-05,2023-01-05,EPI_ISL_16579351,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0096/2023|EPI_ISL_16579352|2023-01-03,2023-01-03,EPI_ISL_16579352,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0097/2023|EPI_ISL_16579353|2023-01-03,2023-01-03,EPI_ISL_16579353,Beijing,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Beijing/BJCDC-0098/2023|EPI_ISL_16579354|2023-01-02,2023-01-02,EPI_ISL_16579354,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0099/2023|EPI_ISL_16579355|2023-01-02,2023-01-02,EPI_ISL_16579355,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0100/2023|EPI_ISL_16579356|2023-01-02,2023-01-02,EPI_ISL_16579356,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0101/2023|EPI_ISL_16579357|2023-01-02,2023-01-02,EPI_ISL_16579357,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0102/2023|EPI_ISL_16579358|2023-01-02,2023-01-02,EPI_ISL_16579358,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0103/2023|EPI_ISL_16579359|2023-01-02,2023-01-02,EPI_ISL_16579359,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0104/2023|EPI_ISL_16579360|2023-01-02,2023-01-02,EPI_ISL_16579360,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0105/2023|EPI_ISL_16579361|2023-01-02,2023-01-02,EPI_ISL_16579361,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0106/2023|EPI_ISL_16579362|2023-01-02,2023-01-02,EPI_ISL_16579362,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0107/2023|EPI_ISL_16579363|2023-01-02,2023-01-02,EPI_ISL_16579363,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0108/2023|EPI_ISL_16579364|2023-01-02,2023-01-02,EPI_ISL_16579364,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0109/2023|EPI_ISL_16579365|2023-01-02,2023-01-02,EPI_ISL_16579365,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0110/2023|EPI_ISL_16579366|2023-01-02,2023-01-02,EPI_ISL_16579366,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0111/2023|EPI_ISL_16579367|2023-01-02,2023-01-02,EPI_ISL_16579367,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0114/2023|EPI_ISL_16579368|2023-01-02,2023-01-02,EPI_ISL_16579368,Beijing,22B (Omicron),BA.5.2,22B,Omicron
hCoV-19/Beijing/BJCDC-0115/2023|EPI_ISL_16579369|2023-01-02,2023-01-02,EPI_ISL_16579369,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0116/2023|EPI_ISL_16579370|2023-01-02,2023-01-02,EPI_ISL_16579370,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0118/2023|EPI_ISL_16579371|2023-01-04,2023-01-04,EPI_ISL_16579371,Beijing,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Beijing/BJCDC-0134/2023|EPI_ISL_16579372|2023-01-02,2023-01-02,EPI_ISL_16579372,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0135/2023|EPI_ISL_16579373|2023-01-02,2023-01-02,EPI_ISL_16579373,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0142/2023|EPI_ISL_16579374|2023-01-01,2023-01-01,EPI_ISL_16579374,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0146/2023|EPI_ISL_16579375|2023-01-02,2023-01-02,EPI_ISL_16579375,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0149/2023|EPI_ISL_16579376|2023-01-02,2023-01-02,EPI_ISL_16579376,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0161/2023|EPI_ISL_16579377|2023-01-03,2023-01-03,EPI_ISL_16579377,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0162/2023|EPI_ISL_16579378|2023-01-03,2023-01-03,EPI_ISL_16579378,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0163/2023|EPI_ISL_16579379|2023-01-03,2023-01-03,EPI_ISL_16579379,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0164/2023|EPI_ISL_16579380|2023-01-03,2023-01-03,EPI_ISL_16579380,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0165/2023|EPI_ISL_16579381|2023-01-03,2023-01-03,EPI_ISL_16579381,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0166/2023|EPI_ISL_16579382|2023-01-03,2023-01-03,EPI_ISL_16579382,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0169/2023|EPI_ISL_16579383|2023-01-07,2023-01-07,EPI_ISL_16579383,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0170/2023|EPI_ISL_16579384|2023-01-07,2023-01-07,EPI_ISL_16579384,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0176/2023|EPI_ISL_16579385|2023-01-07,2023-01-07,EPI_ISL_16579385,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0177/2023|EPI_ISL_16579386|2023-01-07,2023-01-07,EPI_ISL_16579386,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0178/2023|EPI_ISL_16579387|2023-01-07,2023-01-07,EPI_ISL_16579387,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0179/2023|EPI_ISL_16579388|2023-01-07,2023-01-07,EPI_ISL_16579388,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0180/2023|EPI_ISL_16579389|2023-01-07,2023-01-07,EPI_ISL_16579389,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0181/2023|EPI_ISL_16579390|2023-01-07,2023-01-07,EPI_ISL_16579390,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0182/2023|EPI_ISL_16579391|2023-01-07,2023-01-07,EPI_ISL_16579391,Beijing,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Beijing/BJCDC-0183/2023|EPI_ISL_16579392|2023-01-07,2023-01-07,EPI_ISL_16579392,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0185/2023|EPI_ISL_16579393|2023-01-07,2023-01-07,EPI_ISL_16579393,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0187/2023|EPI_ISL_16579394|2023-01-07,2023-01-07,EPI_ISL_16579394,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Beijing/BJCDC-0203/2023|EPI_ISL_16579395|2023-01-07,2023-01-07,EPI_ISL_16579395,Beijing,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Beijing/BJCDC-0204/2023|EPI_ISL_16579396|2023-01-07,2023-01-07,EPI_ISL_16579396,Beijing,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Zhejiang/ZCDC-ZJJXZLP/2023|EPI_ISL_16580251|2023-01-05,2023-01-05,EPI_ISL_16580251,Zhejiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Zhejiang/ZCDC-ZJJXDMJY/2023|EPI_ISL_16580252|2023-01-05,2023-01-05,EPI_ISL_16580252,Zhejiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Zhejiang/ZCDC-ZJJXFSY/2023|EPI_ISL_16580253|2023-01-05,2023-01-05,EPI_ISL_16580253,Zhejiang,22B (Omicron),BA.5.2.48,22B,Omicron
